GeneID	GSM8179760	GSM8179762	GSM8179763	GSM8179764	GSM8179766	GSM8179767	GSM8179768	GSM8179769	GSM8179770	GSM8179772	GSM8179774	GSM8179775	GSM8179778
105376346	0	0	0	0	0	0	0	0	0	0	0	0	0
282980	0	0	0	0	0	0	0	0	0	0	0	0	0
102465944	0	0	0	0	0	0	0	0	0	0	0	0	0
105376348	0	0	0	0	0	0	0	0	0	0	0	0	0
107984168	0	0	0	0	0	0	0	0	0	0	0	0	0
399708	0	0	0	0	0	0	0	0	0	0	0	0	0
105376349	0	0	0	0	0	0	0	0	0	0	0	0	0
105376351	0	0	0	0	0	0	0	0	0	0	0	0	0
107983989	0	0	0	0	0	0	0	0	0	0	0	0	0
105376350	0	0	0	0	0	0	0	0	0	0	0	0	0
105376352	0	2	2	1	3	0	8	0	7	1	1	8	6
101927824	2	2	2	0	4	5	8	1	1	5	3	5	1
5214	232	330	181	208	393	189	383	165	140	348	259	630	407
106633806	2	2	0	0	2	0	2	0	0	0	1	5	5
10531	396	692	188	285	438	176	515	213	279	336	366	701	311
100507034	62	98	30	37	69	32	127	22	32	58	38	126	56
105376354	1	0	0	0	0	0	0	2	0	0	0	0	0
105376353	0	0	0	0	0	0	0	0	0	0	0	0	0
107987146	0	0	0	0	0	0	0	0	0	0	0	0	0
105376356	0	0	0	0	0	0	0	0	0	0	0	0	0
105376360	0	0	0	0	2	0	1	0	0	0	0	0	1
105376358	0	0	0	0	0	0	0	0	0	0	0	0	0
105376357	0	0	0	0	0	0	0	0	0	0	0	0	0
101927880	0	0	0	0	1	0	0	1	0	0	1	0	0
107984192	2	0	2	0	7	1	7	2	0	2	4	6	2
107984193	1	0	0	0	0	0	0	0	0	0	2	1	0
105376361	0	1	0	0	1	0	0	0	1	0	0	1	3
105376363	0	1	0	0	1	0	0	0	2	0	2	1	1
1316	3345	3688	2300	2578	3383	968	2710	2580	2984	3541	3645	4213	2807
105376364	0	0	0	0	0	0	0	2	0	0	0	0	0
105376365	0	0	0	0	0	0	0	0	0	0	0	0	0
101927904	0	0	0	0	0	0	0	0	0	0	0	0	0
105376367	1	4	3	0	2	4	4	4	2	4	5	10	6
102464829	0	0	0	0	0	0	0	0	0	0	0	0	0
107984195	0	0	0	0	0	0	1	0	0	0	0	0	0
101927964	0	0	0	0	0	0	0	0	0	0	0	1	1
107984196	0	2	0	0	0	0	0	0	0	1	0	0	1
105376368	0	0	0	0	0	0	0	0	0	0	0	0	0
100652988	0	0	0	0	0	0	0	0	0	0	0	0	0
105376369	0	0	0	0	0	0	0	0	0	0	0	0	0
105376370	0	0	0	0	0	0	0	0	0	0	0	0	0
105376371	0	0	0	0	0	0	0	0	0	0	0	0	0
105376372	0	0	0	0	0	0	0	0	0	0	0	0	0
100507059	0	0	0	0	0	0	0	0	0	0	0	0	0
100216001	0	0	0	0	0	0	0	0	0	0	0	0	0
338588	0	0	0	0	0	0	0	0	0	0	0	0	0
105376373	0	0	0	0	0	0	0	0	0	0	0	0	0
105376375	0	0	0	0	0	0	0	0	0	0	0	0	0
107984197	0	0	0	0	0	0	0	0	0	0	0	0	0
105376374	0	0	0	0	0	0	0	0	0	0	0	0	0
83592	8	6	5	4	7	6	20	5	3	9	8	24	6
389932	0	0	0	0	0	0	0	0	0	0	0	1	3
1645	7	20	4	6	12	17	33	11	8	7	13	19	13
1646	9	17	12	7	13	13	24	9	12	4	19	13	14
101928051	0	0	0	0	1	0	1	0	1	0	0	1	0
107984198	0	0	0	0	0	0	1	0	0	0	0	0	1
8644	70	134	55	70	151	125	161	50	78	57	176	89	148
340811	1	0	0	0	3	1	1	1	0	0	2	2	2
1109	4	7	4	3	8	3	10	3	2	3	5	5	4
110806285	1	5	1	0	0	1	1	1	1	1	3	2	7
114131	0	0	0	0	0	0	0	0	0	0	0	0	0
79861	0	0	0	1	0	0	0	0	0	0	0	0	0
10276	159	192	75	79	79	56	107	57	72	83	76	197	74
51806	0	0	0	0	0	0	0	0	0	0	0	0	0
100132159	0	0	1	0	0	0	0	0	0	0	0	1	0
810	0	0	0	0	0	1	0	0	0	0	0	0	0
107984169	0	0	0	0	0	0	0	0	0	0	0	0	0
105376380	0	2	0	0	0	1	0	1	0	1	0	0	0
105376381	0	1	2	2	2	1	4	0	0	0	1	2	2
105376382	0	0	0	0	0	0	0	0	0	0	0	0	0
105376383	0	0	0	0	0	0	0	0	0	0	0	0	0
102723629	0	0	0	0	0	0	0	0	0	0	0	0	0
107984199	0	0	0	0	0	0	0	0	0	0	0	0	0
79754	129	228	86	124	232	104	209	173	155	178	149	301	159
54906	956	1184	419	605	763	233	563	458	575	789	595	1398	671
2665	2573	3878	1310	1908	2424	1002	1575	1763	2316	2172	2404	4129	1960
100189342	0	0	0	0	0	0	0	0	0	0	0	0	0
54522	27	55	26	20	33	33	30	23	19	30	23	81	66
84893	587	1016	433	470	611	320	757	458	467	681	548	1132	602
105376384	60	102	51	60	91	43	93	51	47	76	53	136	72
3601	49	128	35	80	72	45	55	53	73	82	102	132	98
107984200	9	15	6	17	9	10	15	8	13	16	20	21	21
3559	130	203	56	57	83	71	200	102	68	87	75	253	163
107984201	2	3	1	0	1	1	9	1	0	1	0	3	2
84991	627	920	368	448	618	283	796	412	433	656	547	1353	701
101928080	0	0	0	0	1	0	4	0	0	0	0	0	0
5209	579	1131	443	533	686	238	412	645	719	826	575	727	367
100422989	0	0	0	0	0	0	0	0	0	0	0	0	0
100628560	0	0	0	0	0	0	0	0	0	0	0	0	0
399715	4	11	16	8	27	10	19	9	23	24	16	34	22
399716	22	18	15	5	24	4	24	9	18	18	20	27	24
5588	393	708	241	315	533	224	525	296	258	652	398	793	484
107984202	1	5	0	2	5	3	7	0	3	10	6	7	4
439949	174	328	132	115	213	112	502	112	154	182	173	569	439
101928150	65	40	20	15	32	18	120	18	17	30	19	76	81
108570035	0	0	0	0	0	0	0	0	0	0	0	0	0
100652997	0	0	0	0	0	0	0	0	0	0	0	0	0
100507127	0	0	0	1	0	0	4	1	0	0	0	0	4
107984203	4	2	4	6	4	3	12	1	2	4	4	6	8
105376387	0	0	1	0	0	0	4	2	0	1	0	0	1
105376386	0	0	0	0	0	0	0	0	0	0	0	0	0
57713	305	313	133	187	239	101	215	130	181	301	203	341	270
106635547	1	0	0	0	0	0	0	0	0	0	0	0	0
105376388	1	1	0	0	0	0	0	0	0	0	0	0	0
105376390	0	0	0	0	0	0	0	0	0	0	0	0	0
105376391	0	0	0	0	0	0	0	0	0	0	0	0	0
80760	0	0	0	0	0	0	0	0	0	0	0	0	0
3698	3	6	3	2	7	0	7	2	3	4	6	6	9
22944	181	246	138	147	180	71	252	116	151	144	165	284	247
509	565	922	373	502	649	344	682	507	511	531	610	1115	801
105376392	46	76	29	40	49	24	45	43	40	47	42	78	59
83860	204	293	87	111	157	64	107	95	111	167	122	257	94
105376394	0	0	0	0	0	0	0	0	0	0	0	0	0
2625	212	395	130	158	235	137	252	191	144	296	188	454	204
399717	3	4	2	2	1	2	4	1	1	4	1	2	1
107984204	5	5	5	3	2	3	3	0	1	2	3	4	4
105376395	0	0	0	1	1	0	0	0	1	0	0	0	0
107984206	0	0	0	0	0	0	0	0	0	0	0	0	0
107984205	0	0	0	0	0	0	0	0	0	0	0	0	1
100507143	0	0	0	0	0	0	0	0	0	0	0	0	0
105376396	0	0	0	0	0	0	0	0	0	0	0	0	0
105376397	0	0	0	0	0	0	0	0	0	0	0	0	0
105376398	2	0	0	0	0	0	1	1	0	0	0	2	0
105376399	0	0	0	0	0	0	0	0	0	0	0	0	0
105376400	0	0	0	0	0	0	0	0	0	0	0	0	0
105755953	0	0	0	0	0	0	0	0	0	0	0	0	0
101928272	0	0	0	0	0	0	0	0	0	0	0	0	0
100507163	0	0	0	0	0	0	0	0	0	0	0	0	0
112268059	0	0	0	0	0	0	0	0	0	0	0	0	0
105376402	0	0	0	0	0	0	0	0	0	0	0	0	0
105376403	0	0	0	0	0	0	0	0	0	0	0	0	0
101928298	0	0	0	0	0	0	0	0	0	0	0	0	0
107984207	0	0	0	0	0	0	0	0	0	0	0	0	0
101928322	0	0	0	0	0	0	0	0	0	0	0	0	0
10659	3518	3748	2176	2355	3173	1076	3579	1917	2634	3623	2775	4919	3587
207107	0	0	0	0	0	1	0	1	0	0	2	1	0
105376405	0	0	0	0	0	0	0	0	0	0	0	0	0
254312	0	0	0	0	0	0	0	0	0	0	0	0	0
439950	0	0	0	0	0	0	0	0	0	0	0	0	0
414196	49	18	44	24	23	8	69	27	26	42	26	103	127
105376409	0	0	0	0	0	0	0	0	0	0	0	0	0
9712	162	194	84	99	86	54	93	54	108	122	105	311	121
105376411	2	5	2	2	2	1	0	2	1	2	1	5	1
105376410	0	0	0	0	0	0	0	1	0	0	0	0	0
107984208	0	0	0	0	0	0	0	0	0	0	0	0	0
105376413	3	3	1	1	1	1	3	1	1	2	1	8	1
105376412	4	9	3	3	3	3	13	2	4	6	2	14	1
79746	14	107	25	17	55	12	71	28	88	30	41	63	58
105379850	0	0	0	0	0	0	0	0	0	0	0	0	0
105376415	0	0	0	0	0	0	0	0	0	0	0	0	0
254427	19	23	11	21	35	24	8	22	17	21	13	16	10
219731	0	1	0	1	2	0	1	1	1	1	0	1	1
26019	954	1148	393	599	772	250	414	471	654	811	757	1019	431
105376416	0	0	0	0	0	0	0	0	0	0	0	0	0
55526	417	484	226	257	353	123	266	230	346	426	327	452	301
55176	109	103	98	78	118	69	260	63	66	154	94	221	202
100616488	0	0	0	0	0	0	0	0	0	0	0	0	0
11164	508	772	380	367	527	295	720	462	340	563	533	814	612
8872	842	1231	557	564	816	328	805	814	743	705	819	871	791
57118	1980	2421	815	958	984	546	1329	676	1041	1233	1248	1629	1039
107984209	2	0	0	1	0	1	3	0	1	0	0	0	1
100616151	0	0	0	0	0	0	0	0	0	0	0	0	0
100616320	0	0	0	0	1	1	0	1	1	0	0	0	0
100313841	0	0	0	0	0	0	0	0	0	0	0	0	0
83643	2	3	0	2	1	1	2	0	2	1	2	2	0
105376418	0	0	0	0	0	0	0	0	0	0	0	0	0
10133	1548	1454	1534	1044	1094	1383	855	1754	1019	1874	1545	1505	1059
55388	29	7	5	2	2	3	4	9	2	6	4	5	1
221044	0	0	0	0	0	0	0	0	0	0	0	0	0
5264	59	101	28	43	63	28	68	55	52	51	39	99	75
22929	191	338	122	141	174	119	247	154	144	217	197	402	230
105376419	0	0	0	0	0	0	0	0	0	0	0	0	0
105376420	0	0	0	0	0	0	0	0	0	0	0	0	0
222389	13	38	3	31	19	4	16	24	20	23	35	25	25
105376421	0	0	0	0	0	0	0	0	0	0	0	0	0
105376422	0	0	0	0	0	0	0	0	0	0	0	0	0
8559	318	416	206	250	271	136	307	260	248	314	297	603	467
55691	117	87	126	91	104	69	138	61	70	103	113	245	153
105376426	0	0	0	0	0	0	0	0	0	0	0	0	0
105376425	0	0	0	0	0	0	0	0	0	1	0	0	0
101928453	0	0	0	0	0	0	0	0	0	0	0	0	0
100422843	0	0	0	0	0	0	0	0	0	0	0	0	0
100302116	0	0	0	0	0	0	0	0	0	0	0	0	0
83641	2207	2788	1426	1375	1466	597	2204	1549	1610	1572	1650	2918	2442
105376429	0	0	0	0	0	0	0	0	0	0	0	0	0
105376428	1	0	0	0	0	0	0	0	0	0	0	0	0
441549	7	12	5	1	6	3	13	4	8	2	6	13	13
51182	222	350	144	146	205	135	324	174	167	220	230	479	372
79723	37	44	26	28	17	12	44	16	20	27	17	56	37
64421	402	362	214	250	281	140	292	195	245	344	316	523	361
644890	1	3	1	1	1	1	1	0	2	1	1	2	4
108949267	2	1	3	1	1	2	2	0	1	2	2	3	2
105376432	2	1	3	1	1	1	2	0	1	2	2	3	2
55301	0	6	2	1	1	0	2	1	7	2	2	1	2
414149	1	2	2	0	1	2	2	1	1	2	1	2	4
221060	2	0	1	0	1	0	3	0	0	3	0	3	3
10557	121	207	70	79	132	101	197	83	90	123	117	211	208
105376431	1	2	3	2	4	0	4	1	0	1	1	1	6
9397	291	381	227	169	218	133	301	162	139	220	144	533	297
107984210	8	10	10	12	9	2	17	7	9	10	7	22	16
100192204	10	30	9	11	14	11	19	11	8	11	13	27	15
105376434	0	1	0	0	1	0	0	0	0	2	0	1	0
107984211	2	0	0	0	0	0	1	0	0	1	0	0	0
221061	103	97	40	51	46	45	68	50	37	50	37	112	52
105376433	0	0	0	0	0	0	0	0	0	0	0	0	0
8516	0	2	0	0	1	0	0	1	1	0	0	0	2
80013	125	119	111	84	114	70	262	87	87	145	103	358	350
102724039	0	0	0	0	0	0	0	0	0	0	0	0	0
9317	129	181	96	94	116	55	123	108	100	111	103	207	166
389941	3	13	6	4	3	8	8	4	3	8	5	8	21
101928701	0	1	0	0	0	0	1	0	1	0	0	0	4
6251	874	867	421	571	782	485	454	712	650	881	684	860	492
105376435	0	0	0	0	0	0	0	0	0	0	0	0	0
8029	98	86	52	24	41	23	112	23	27	43	21	171	104
1787	98	95	68	51	58	25	89	41	38	71	61	187	115
100507347	1245	2025	799	1133	1649	784	1119	1168	1038	1257	1406	1875	989
7431	11752	15039	6831	9157	14567	4914	7017	11496	9628	11378	10081	15695	6671
338596	31	23	15	22	35	21	41	23	15	50	56	30	9
100128098	2	0	0	0	0	1	0	0	0	2	0	0	0
105376436	1	2	1	1	3	0	3	0	0	3	3	2	2
105376437	0	0	0	0	0	0	0	0	0	0	0	0	0
9200	2	2	2	3	2	4	4	3	1	1	4	5	5
102723166	4	5	0	1	6	0	9	2	5	7	2	12	11
8027	184	277	98	89	168	57	172	115	135	145	156	252	172
653567	6	5	1	1	3	3	2	1	2	3	4	1	2
107984212	0	0	0	0	0	0	0	0	0	0	0	2	0
4360	5	25	1	10	9	4	7	4	12	6	12	10	6
574445	0	0	0	0	0	0	0	0	0	0	0	0	0
221074	0	0	0	1	0	0	0	0	0	0	0	0	0
100129213	0	0	0	0	0	0	0	0	0	0	0	0	0
783	22	10	17	7	15	12	36	10	5	18	18	29	55
107984213	0	0	0	0	0	0	0	2	0	0	0	0	0
221078	145	132	122	88	119	40	258	68	61	118	140	272	343
221079	162	131	98	110	89	45	124	81	78	143	106	195	164
105376440	0	0	0	0	0	0	0	0	0	0	0	0	0
107984180	0	0	0	0	0	0	0	0	0	0	0	0	0
340895	0	1	0	0	0	0	1	0	0	0	0	0	0
105376441	0	0	0	0	0	0	0	0	0	0	0	0	0
102724082	0	0	0	0	0	0	0	0	0	0	0	0	0
101928834	2	4	0	2	2	11	3	2	1	3	10	0	6
84898	1196	861	478	851	1120	204	372	566	962	767	923	891	368
100616383	0	0	0	0	0	0	0	0	0	0	0	0	0
105376442	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	128	2	2	4	1	1	2	6	0	6	5	96	36
102725112	1	0	0	0	0	0	0	0	0	0	0	0	0
100128511	0	0	0	0	0	0	0	0	0	0	0	1	0
105376444	0	0	0	0	0	0	0	0	0	0	0	0	0
105376445	0	0	0	0	0	0	0	0	0	0	0	0	0
399726	1	1	0	0	1	0	0	0	0	2	1	2	0
100302129	0	0	0	0	0	0	0	0	0	0	0	0	0
387640	0	1	0	0	0	1	0	1	0	0	0	2	1
8028	322	356	139	194	185	97	229	154	215	264	177	476	276
107984214	4	2	2	0	0	0	2	0	0	4	0	2	3
64215	190	319	95	171	207	86	205	131	116	191	196	283	224
340900	0	0	0	0	0	0	0	0	0	0	0	0	0
100189083	0	0	0	0	0	0	0	0	0	0	0	0	0
105376447	14	4	5	12	18	7	23	5	4	11	13	61	33
100130992	3	4	4	4	9	5	21	3	8	10	12	36	18
100532731	179	290	127	138	174	91	266	190	134	202	165	358	288
23412	130	237	102	151	172	111	295	136	158	167	171	406	300
648	132	210	103	93	117	64	179	142	81	159	98	234	176
9576	4	2	4	0	0	0	1	2	1	0	0	1	3
105376448	0	0	0	0	0	0	0	0	0	0	0	0	0
100499489	20	30	12	20	23	16	26	15	9	25	25	43	24
105376449	0	0	0	0	0	0	1	0	0	0	0	0	0
105376450	0	0	0	0	0	0	0	0	0	0	0	0	0
5305	2178	2813	1509	1488	2239	1087	1239	1682	1653	2411	2265	2377	1376
105376451	0	1	0	0	0	0	0	0	0	3	0	0	0
219681	2	2	3	4	10	3	8	0	1	7	11	5	4
107984215	0	0	0	0	0	0	0	0	0	0	0	0	0
22921	114	304	49	171	157	75	167	120	158	145	149	161	141
256297	0	0	0	0	0	0	0	0	0	0	0	0	0
256815	2	0	1	0	0	1	0	0	0	0	0	1	1
105376453	1	0	0	0	0	2	0	0	0	0	0	2	0
220213	310	334	160	185	269	111	260	200	224	289	211	335	217
105376454	0	0	0	0	0	0	0	0	0	0	0	0	0
56243	1	0	2	0	0	2	4	2	1	2	2	5	5
693188	0	0	0	0	0	0	0	0	0	0	0	0	0
105376455	0	0	0	0	0	0	0	0	0	0	0	0	0
57584	189	220	98	148	141	91	109	111	139	198	198	284	113
105376456	0	0	0	0	0	0	0	0	0	0	0	0	0
56952	3	2	6	6	6	5	9	7	4	4	8	3	5
79896	87	123	42	44	64	33	60	56	23	60	42	113	68
219670	84	26	21	44	36	37	29	66	29	54	40	22	30
101929025	0	2	0	0	0	0	3	0	0	0	1	0	2
100128811	0	0	0	0	0	0	0	0	0	0	1	0	1
57512	0	0	0	0	0	0	0	0	0	0	0	0	0
101929052	0	0	0	0	0	0	0	0	0	0	0	0	0
105376460	0	0	0	0	0	0	0	0	0	0	0	0	0
101929073	0	0	0	0	0	0	0	0	0	0	0	0	0
53904	0	1	0	0	0	0	0	0	0	0	0	0	0
2572	0	0	0	0	0	1	0	0	0	0	0	0	0
107984176	0	1	2	7	1	0	1	0	5	6	1	6	1
54518	2953	5671	1612	2727	3872	649	1138	2322	2888	3252	2316	2664	1029
101929117	3	0	0	0	1	0	0	0	0	0	1	0	0
645528	3	4	2	9	10	5	10	0	2	10	6	8	2
102724202	0	0	0	0	0	0	0	0	0	0	0	0	0
105376461	0	2	0	0	0	0	0	0	0	0	0	0	0
731789	2	4	1	1	1	2	3	0	0	5	1	1	1
105376462	0	0	0	0	0	0	0	0	0	0	0	0	0
23590	72	118	48	53	80	30	80	59	68	89	58	106	80
10006	1111	1694	706	968	1088	489	998	993	952	1167	1126	1665	1137
387644	3	3	1	3	2	2	9	3	2	5	2	10	4
22852	75	84	58	41	65	19	66	34	37	62	40	108	96
10730	1504	1905	850	1045	1365	540	898	992	1087	1466	1170	1934	1018
84930	136	112	38	59	83	22	72	59	75	77	56	111	61
91452	337	365	157	247	265	119	275	216	276	316	247	459	311
387646	6	6	3	4	8	8	13	5	8	11	7	24	20
101060171	0	0	0	0	1	1	0	0	0	0	1	0	0
102724245	0	0	0	0	0	0	0	0	0	0	1	0	0
101929180	0	0	0	0	0	0	0	0	0	0	0	0	0
374308	0	0	0	0	0	0	0	0	0	0	0	0	0
22931	837	982	466	550	633	262	650	714	645	547	751	916	719
105376463	13	10	10	6	11	1	9	12	5	12	22	33	5
283078	1	0	0	1	0	0	0	1	1	0	1	1	0
101929202	0	0	0	0	0	0	0	0	0	0	0	0	0
55130	0	0	0	0	1	0	0	0	0	1	0	0	0
112268060	0	0	0	0	1	0	0	0	0	0	0	0	0
143098	334	384	182	191	237	60	160	157	238	260	241	296	209
106635548	0	0	0	0	0	0	0	0	0	0	0	0	0
102465880	0	0	0	0	0	0	0	0	0	0	0	0	0
105376466	0	1	1	0	1	0	1	0	0	3	0	0	3
105376467	6	6	1	7	4	1	7	5	2	1	4	10	6
105376468	0	0	0	0	0	0	0	0	0	0	0	1	0
107984216	0	0	0	0	0	0	0	0	0	0	0	0	0
220906	357	381	188	235	313	125	419	178	321	283	287	538	399
51322	2233	2971	1310	1557	1908	715	1258	1557	1747	2074	2039	2470	1437
25805	2	2	2	12	2	5	4	3	3	12	2	6	11
105376470	0	0	0	0	0	0	0	0	0	0	0	0	0
107984170	0	0	0	0	0	0	0	0	0	0	0	0	0
101929218	0	0	0	0	0	0	0	0	0	0	0	0	0
100507605	0	0	0	0	0	0	0	0	0	0	0	0	0
283080	0	0	0	0	0	0	0	0	0	0	0	0	0
107984174	0	0	0	0	0	0	0	0	0	0	0	0	0
107984171	0	0	0	0	0	0	0	0	0	0	0	1	0
105376471	0	0	0	0	0	0	0	0	0	0	0	0	0
105376472	0	0	0	0	0	0	0	0	0	0	0	0	0
84569	0	0	0	0	0	0	0	0	0	0	0	0	0
107984217	0	0	0	0	0	0	0	0	0	0	0	0	0
105376473	0	0	0	0	0	0	0	0	0	0	0	0	0
105376474	0	0	0	0	0	0	0	0	0	0	0	0	0
102724316	187	228	90	131	183	69	161	100	131	181	162	300	149
6840	1189	1371	479	717	1014	248	533	535	998	985	1004	905	476
693189	0	0	0	0	0	0	0	0	0	1	0	0	0
100126327	0	0	0	0	0	0	0	0	0	0	0	0	0
105376475	5	6	1	1	2	1	4	8	8	11	0	5	1
105376476	0	0	0	0	1	0	0	0	0	0	0	1	0
102724333	0	0	0	0	0	0	0	0	0	0	0	0	0
107984172	0	0	0	0	0	0	0	0	0	0	0	0	0
107984173	0	0	0	0	0	0	0	0	0	0	0	0	0
107984218	0	0	0	0	0	0	0	0	0	0	0	0	0
57608	3	1	0	0	2	1	0	1	1	1	1	1	0
101929256	0	0	0	0	0	0	0	0	0	0	0	0	0
105376477	0	0	0	0	0	0	0	0	0	0	0	0	0
101929279	0	1	0	0	0	0	0	0	0	0	0	0	0
55149	164	207	88	122	149	50	151	72	103	171	105	244	169
729668	4	0	1	5	3	1	5	2	0	2	1	9	4
102466227	0	0	0	0	0	0	0	0	0	0	0	0	0
1326	401	379	258	277	315	131	392	273	288	326	353	584	409
105376478	0	4	1	4	3	2	7	1	0	2	2	4	9
105376479	0	0	0	0	0	0	0	0	0	0	0	0	0
119180	0	0	0	0	0	0	0	0	0	0	0	0	0
645954	45	48	11	16	32	13	23	17	25	32	26	38	26
105376480	0	0	0	0	0	0	0	0	0	0	0	0	0
220929	239	358	142	224	246	71	111	302	284	204	285	196	115
105376481	0	0	0	0	1	0	1	0	0	0	0	0	1
105376482	0	0	0	0	0	2	0	0	0	0	0	0	0
105376483	0	1	1	0	0	1	3	2	2	1	1	2	1
101929352	0	0	0	0	0	0	0	0	0	0	0	0	0
220930	37	44	32	21	27	16	46	34	26	47	20	73	40
6935	332	368	184	171	184	80	206	160	232	245	200	370	272
100505502	0	0	0	0	0	0	1	0	0	0	0	2	1
105376484	0	0	0	0	0	1	0	0	0	0	0	2	0
101929951	0	0	0	0	0	0	0	0	0	1	2	4	2
94134	148	277	101	105	120	65	183	87	89	153	133	276	276
107984219	23	33	10	19	14	4	16	15	19	22	22	31	13
105376485	0	2	0	0	0	0	0	0	0	0	0	1	0
3799	1001	1120	406	675	644	201	451	539	750	727	720	966	508
80314	689	1062	379	521	627	314	614	479	592	727	661	1029	711
102031319	1	1	0	0	0	0	0	0	0	0	0	0	0
101929431	0	0	0	0	0	0	0	0	0	1	0	1	1
79741	39	52	27	36	34	21	48	28	27	45	39	90	38
105376486	6	29	7	5	14	3	31	9	13	20	12	36	49
3688	2196	2400	1119	1399	1662	825	1620	1990	1568	2794	1705	2866	1314
106633814	37	39	10	22	25	17	37	47	19	41	28	35	15
101929475	2	1	0	1	0	4	2	0	1	4	1	10	2
101929447	28	29	12	7	19	6	35	22	17	26	11	52	24
8829	17	18	7	14	20	5	7	6	5	29	20	55	14
105376489	0	0	0	0	0	0	0	0	0	0	0	0	0
105376490	0	0	0	0	0	0	0	0	0	0	0	0	0
100505583	0	0	0	0	0	0	0	0	0	0	0	0	0
56288	20	26	9	20	23	23	14	15	23	38	29	18	8
100505601	0	0	0	0	0	0	0	0	0	0	0	0	0
105376491	0	0	0	0	0	0	1	0	0	0	0	0	0
8453	326	444	216	288	311	120	282	230	256	304	251	469	275
100500890	0	0	0	0	0	0	0	0	0	0	0	0	0
1390	58	96	29	34	64	46	81	83	35	94	69	97	106
105376493	0	0	0	0	0	0	0	0	0	0	0	0	0
219771	1523	2197	813	1145	1554	650	1079	1473	1567	1509	1743	1971	1211
107984220	2	1	1	2	5	0	3	0	3	2	2	5	3
107984221	0	1	0	0	0	0	1	1	0	1	2	0	4
219770	1	1	0	1	0	0	0	0	0	0	0	0	0
8325	2	0	0	2	0	0	1	4	0	3	0	3	0
100616500	0	0	0	0	0	0	0	0	0	0	0	0	0
105376494	0	0	0	0	0	0	0	0	0	0	0	0	0
107984188	0	0	0	0	0	0	0	0	0	0	0	0	0
102578074	0	1	0	0	0	0	0	0	0	0	0	0	0
105376495	0	0	0	0	0	0	0	0	0	0	0	0	0
107984222	0	0	0	0	0	0	0	0	0	0	0	0	0
105376496	0	0	0	0	0	0	0	0	0	0	0	0	0
91074	0	0	0	0	0	0	0	0	0	0	0	1	0
101929498	0	0	0	0	0	0	0	0	0	0	0	0	0
101929520	0	0	0	0	0	0	0	0	0	0	0	0	0
107984175	0	0	0	0	0	0	0	0	0	0	0	0	0
107984223	0	0	0	0	0	0	0	0	0	0	0	0	0
105376497	0	0	0	0	0	0	0	0	0	0	0	0	0
100288485	0	0	0	0	0	0	0	0	0	0	0	0	0
102724533	0	0	0	0	0	0	0	0	0	0	0	0	0
105376498	0	0	0	0	0	0	0	0	0	0	0	0	0
57209	67	135	76	68	90	53	190	72	56	109	62	260	138
100419868	0	0	0	0	0	0	0	0	0	0	0	0	1
107984224	3	7	3	1	6	0	17	4	3	7	2	19	15
219749	127	127	60	77	85	44	134	59	82	121	124	221	148
105376499	0	0	0	0	0	0	0	0	0	0	1	0	0
7581	1190	1376	691	791	1033	308	1058	571	994	1238	1022	1509	1152
7587	237	264	84	146	168	52	168	89	108	202	122	337	258
105376500	0	0	0	0	0	0	0	0	0	0	0	0	0
100129055	0	0	0	0	0	0	0	0	0	0	0	0	0
158160	46	48	36	30	47	28	65	33	31	52	47	91	86
285961	22	33	15	8	22	7	20	25	16	15	17	29	32
101929540	30	40	25	24	24	11	30	23	38	40	31	47	33
399744	85	131	74	76	119	48	101	80	90	139	111	171	107
107984177	0	0	0	0	0	0	0	0	0	0	0	0	0
399746	0	0	0	0	0	0	0	0	0	0	0	0	0
105378267	0	0	0	0	0	0	0	0	0	0	0	0	0
101929373	0	0	0	1	0	0	0	0	0	0	0	0	0
441666	1	2	5	1	0	0	2	0	1	2	1	3	6
414194	0	0	0	0	0	0	0	0	0	1	0	0	0
84856	0	2	1	1	1	0	4	1	1	1	1	2	2
100129482	209	151	180	140	162	48	369	86	73	228	140	499	396
7582	377	599	253	249	280	65	513	205	232	342	299	803	656
105378268	10	14	7	1	23	50	15	6	7	16	4	24	19
101929397	0	0	0	0	0	0	0	0	0	0	0	0	0
107984178	0	0	0	0	0	0	0	0	0	0	0	0	0
283028	6	10	0	5	12	5	0	2	6	17	6	6	1
105378269	0	0	0	0	0	0	0	0	0	0	0	0	0
9790	418	632	217	254	376	136	270	188	239	356	230	551	222
101929445	0	0	0	0	0	0	0	0	0	0	0	0	0
104266963	0	0	0	0	0	0	0	0	0	0	0	0	0
100847014	0	0	0	0	0	0	0	0	0	0	0	0	0
5979	2	4	1	3	12	3	4	2	4	3	3	6	8
55454	631	694	426	462	563	170	611	443	558	588	600	907	591
221002	53	95	56	44	79	24	87	45	55	60	75	95	55
107984225	1	4	7	5	7	3	34	5	2	19	24	14	13
105378271	0	0	0	0	0	0	0	0	0	0	0	0	0
105378270	0	0	0	0	0	0	0	0	0	0	0	0	0
107984226	0	0	0	0	1	0	2	0	0	0	0	0	0
53828	0	0	0	0	0	0	0	0	0	0	0	0	0
3185	2356	3836	1192	1830	2475	1060	1890	1794	1871	2451	2204	3435	1747
109616985	0	0	0	0	0	0	0	0	0	0	0	0	0
642819	83	81	53	52	63	37	43	59	77	104	88	89	76
105379857	9	7	4	3	7	2	8	3	7	8	3	15	11
