GeneID	GSM8179740	GSM8179741	GSM8179743	GSM8179744	GSM8179745	GSM8179747	GSM8179751	GSM8179752	GSM8179754	GSM8179757	GSM8179758
10005	96	240	146	217	300	83	211	121	161	129	163
140831	90	132	70	135	142	49	125	70	87	58	71
90204	110	147	109	141	129	55	201	79	76	59	102
128497	6	10	8	7	12	7	12	8	7	8	11
140825	5	5	5	8	6	3	8	3	3	6	5
5476	1753	2312	1294	2683	2346	827	2720	1546	1526	1089	637
5360	147	179	121	202	215	77	247	118	135	84	46
107985388	12	19	13	19	17	8	17	15	9	6	12
63935	728	1136	603	1150	1070	340	1147	542	687	335	338
63925	504	867	537	801	1293	284	954	583	503	310	461
4318	713	1142	382	1303	1601	69	751	1229	1151	383	260
109729184	58	103	39	133	200	11	64	136	120	38	27
57468	0	0	1	1	2	0	0	0	1	0	0
105372632	0	1	0	0	0	0	0	0	0	0	1
57727	421	731	416	590	757	156	758	390	353	191	264
958	149	335	240	276	407	103	258	119	112	159	220
64405	0	0	0	0	0	0	0	0	0	0	0
51006	599	1059	652	923	1432	333	1054	591	617	477	685
63916	762	1060	619	1145	1251	235	1225	585	640	309	412
105372633	1	0	1	1	0	1	2	0	0	0	0
100130934	0	0	0	0	0	0	0	0	0	0	0
55713	6	0	2	3	2	5	5	0	2	1	2
7686	0	0	0	0	0	0	0	0	0	0	0
128506	0	0	0	0	0	0	0	0	0	0	0
64849	6	8	3	3	17	4	6	5	7	3	4
112858	179	394	207	265	410	121	293	155	189	136	173
81031	0	2	0	1	4	1	2	0	2	0	2
2139	0	0	5	0	7	0	1	0	1	1	0
101927355	0	0	1	0	0	0	0	0	0	0	0
100500814	0	0	0	0	0	0	0	0	0	0	0
23613	451	708	376	544	695	114	631	312	326	129	234
100131496	0	1	0	1	1	0	0	0	0	0	0
101927377	1	1	2	0	0	0	1	0	0	0	0
102723442	6	4	5	3	4	4	5	2	1	2	2
8202	1174	1565	963	1488	1413	195	1466	612	734	146	477
55959	1793	2535	1237	2602	2605	383	2794	1598	2698	490	518
107985401	0	0	0	0	0	0	0	0	0	0	0
105372636	0	0	0	0	0	0	0	0	0	0	0
105376980	0	0	0	0	0	0	0	0	0	0	0
105372637	0	0	0	0	0	0	0	0	0	0	0
112268266	3	9	6	4	24	4	12	3	1	2	12
101927457	0	0	0	0	0	0	0	0	0	0	0
101060004	0	0	0	0	0	0	0	0	0	0	0
107985436	1	0	0	0	0	0	0	0	0	0	0
107985437	0	0	0	0	0	0	0	0	0	0	0
105372639	0	0	0	0	0	0	0	0	0	0	0
105372640	0	0	0	0	0	0	0	0	0	0	0
105372641	0	0	0	0	0	0	0	0	0	0	0
284749	17	58	41	19	114	11	54	31	7	7	41
105372643	0	0	0	0	0	0	0	0	0	0	0
105372645	0	0	0	0	0	0	0	0	0	0	0
107985439	0	0	0	0	0	0	0	0	0	0	0
105372647	0	0	0	0	0	0	0	0	0	0	0
105372646	1	0	0	1	0	0	0	0	1	0	0
57580	7380	8778	6217	12499	9033	1723	8396	5861	8329	1537	2258
105372648	1	1	0	0	0	0	1	0	0	1	0
10564	525	693	365	491	592	78	543	263	240	83	200
102723483	0	0	1	0	0	0	1	0	0	0	0
1434	448	659	376	555	691	133	676	284	254	169	207
6780	829	1089	669	1056	946	224	1067	570	676	268	311
55661	483	841	493	716	1004	215	924	422	458	218	274
57169	2252	2095	1635	3962	2199	399	2547	1514	1625	495	570
441951	466	693	554	665	858	294	586	398	644	550	794
26765	0	0	4	1	0	0	1	0	0	0	1
100113393	2	4	2	4	2	1	1	2	2	0	0
692057	6	2	1	4	3	1	3	2	3	1	7
105372649	1	3	1	1	0	1	0	2	1	1	1
3745	6	4	6	5	2	0	2	0	4	0	3
5740	0	0	0	0	1	0	0	0	0	0	1
101927486	0	0	0	0	0	0	0	0	0	0	0
105372651	0	0	0	0	2	0	0	1	0	0	0
9334	841	1469	1337	2395	1392	219	1245	1031	967	242	410
105372652	0	0	1	3	0	0	0	0	2	0	0
23315	539	883	752	1117	1023	244	833	624	582	222	493
113219455	4	7	2	9	12	4	3	4	3	0	4
9825	158	321	193	302	265	81	240	141	180	82	108
105372653	0	0	0	0	1	0	1	0	0	0	0
55905	742	1335	738	1178	1313	308	1071	653	651	463	663
6615	5	5	3	1	7	1	2	3	5	1	4
105372654	0	0	0	0	0	0	0	0	0	0	0
100887755	0	2	0	1	3	0	0	0	1	0	0
105372655	0	0	0	0	0	0	0	0	0	0	0
387522	566	883	606	693	963	284	959	411	504	319	287
7335	540	830	591	657	911	267	908	393	478	299	282
387521	217	443	194	284	458	141	397	179	186	146	207
101927512	0	0	0	1	1	0	0	0	0	0	0
101927541	0	0	0	0	0	0	0	0	0	0	0
101927559	162	249	190	364	292	70	151	118	219	75	77
1051	810	1111	948	1579	1354	282	1002	628	1044	398	328
107985386	0	0	0	0	0	0	0	0	0	0	0
105372656	0	0	1	0	0	0	0	0	1	0	0
100506115	993	927	766	1459	1365	293	1213	718	1091	380	441
284751	12	45	67	61	31	6	24	19	34	13	16
101927586	4	25	45	38	18	5	24	8	16	7	10
105372657	0	1	1	1	0	0	1	0	2	0	0
5770	1006	1422	881	1415	1698	308	1464	754	768	360	445
693230	2	0	1	0	0	0	0	0	0	0	0
140876	14	12	17	32	26	12	25	7	7	33	6
100302146	0	0	0	0	0	0	0	0	0	0	0
100506175	0	0	0	0	0	0	0	0	0	0	0
105372659	0	0	0	1	0	0	0	0	0	0	0
84612	14	21	17	15	22	7	14	7	15	3	19
55653	107	195	99	107	209	89	152	71	71	130	164
23394	1187	1508	888	1277	1521	238	1498	732	769	273	421
101927631	7	9	9	14	17	3	13	7	4	2	4
8813	337	488	316	513	608	113	424	234	334	233	317
27304	84	142	79	118	163	23	102	65	59	52	56
3755	40	104	75	68	67	16	43	34	24	23	46
105372662	0	0	0	0	0	0	0	0	0	0	0
105372661	4	1	3	2	0	0	3	1	0	3	0
105372663	4	1	2	1	2	0	2	1	0	0	0
4773	541	1093	496	973	1819	173	1251	607	612	184	333
100422889	0	0	0	0	0	0	1	0	0	0	0
10079	34	119	96	103	237	42	82	75	83	34	52
57167	1	0	3	1	13	2	2	2	2	2	3
101927678	0	0	0	0	0	0	0	0	0	0	0
105372664	0	0	0	1	0	0	0	0	0	0	1
55734	82	144	92	127	165	34	172	53	55	38	49
105372666	0	0	0	0	0	0	0	0	0	0	0
107985427	0	0	0	0	0	0	0	0	0	0	0
105372667	0	0	0	0	0	0	0	0	0	0	0
105372665	0	0	0	0	0	0	0	0	0	0	0
101927700	0	0	0	0	0	0	0	0	0	0	0
105376985	0	0	0	0	0	0	0	0	0	0	0
105372668	0	0	0	0	0	0	0	0	0	0	0
128553	90	57	37	34	64	4	66	28	22	18	23
105372669	0	0	0	0	0	0	0	0	0	0	0
105372671	1	0	0	0	0	0	0	0	0	0	0
101927770	20	39	17	14	18	7	20	9	11	2	41
7764	2169	3036	1517	2632	2193	331	2239	1253	1695	331	1130
105372672	0	0	1	1	3	1	2	1	1	0	1
391257	12	7	24	17	21	1	10	15	19	4	8
8537	9	7	2	0	8	2	3	1	8	1	2
100616225	0	0	0	0	0	0	0	0	0	0	0
1591	7	9	1	0	3	3	1	1	1	3	5
105372675	0	1	0	0	0	0	0	0	0	0	0
5203	11	12	14	14	41	2	10	10	20	13	43
107985385	0	0	0	0	0	0	0	0	0	0	0
55816	0	0	0	0	0	0	0	0	0	0	0
101927796	0	0	0	0	0	0	0	0	0	0	0
102723578	0	0	0	0	0	0	0	0	0	0	0
105372676	0	0	0	0	0	0	0	0	0	0	0
107984001	0	0	0	0	0	0	0	0	0	0	0
105372677	0	0	0	0	0	0	0	0	0	0	0
105372678	0	0	0	0	0	0	0	0	0	0	0
140689	0	0	0	0	0	0	0	0	0	0	0
105372679	0	0	0	0	0	0	0	0	0	0	0
105376989	0	0	0	0	0	0	0	0	0	0	0
105372680	0	0	0	0	0	0	0	0	0	0	0
4159	0	0	0	0	0	0	0	0	0	0	0
116151	1295	818	3799	1489	1244	925	1517	1032	1917	1220	333
6790	37	26	36	23	34	10	36	23	24	8	5
1477	249	404	249	302	457	76	400	192	175	104	141
57091	1121	1063	640	1063	669	177	662	501	750	159	237
51507	1910	2617	1584	2864	2460	781	2477	1409	1851	1069	891
140687	3	9	5	5	5	4	6	2	2	2	5
105372681	1	0	0	0	1	1	0	0	1	0	1
200232	15	23	23	23	18	5	16	13	17	7	24
388799	16	18	19	16	22	3	13	11	14	5	14
105372682	0	0	0	0	0	0	0	0	0	0	0
7022	0	0	0	0	0	0	0	0	0	0	0
105372683	0	0	0	0	0	0	0	0	0	0	0
105372685	0	0	0	0	0	0	0	0	0	0	0
105372686	0	0	0	0	0	0	0	0	0	0	0
655	0	0	0	0	0	0	0	0	0	0	0
102723590	0	0	0	0	0	0	0	0	0	0	0
112268270	0	0	0	0	0	0	0	0	0	0	0
105372687	0	0	0	0	0	0	0	0	0	0	0
100422883	0	0	0	0	0	0	0	0	0	0	0
23626	0	0	0	0	0	0	0	0	0	0	0
8480	336	576	281	452	518	138	538	264	286	186	155
100462983	0	1	0	0	1	0	0	0	0	0	0
100291105	71	88	216	141	162	89	147	67	145	144	51
55544	1268	1831	4104	2392	2649	1617	3296	1484	2274	2744	830
105372688	1	0	0	0	1	0	0	0	2	0	0
140690	0	0	0	0	0	0	0	0	0	0	0
5105	0	0	0	0	0	0	0	0	0	0	0
105372690	0	0	0	0	0	0	0	0	0	0	0
81030	624	445	599	1290	1012	143	703	392	353	201	236
56937	54	124	58	56	133	39	98	28	25	27	37
105416157	5	6	3	2	6	3	2	0	6	4	4
105372692	0	0	0	0	1	0	0	1	0	0	0
105372693	0	0	0	0	0	0	0	0	0	0	0
105376992	0	0	0	0	0	0	0	0	0	0	0
107987284	0	0	0	0	0	0	0	0	0	0	0
107985434	0	0	0	0	0	0	0	0	0	0	0
128602	0	0	0	0	0	0	0	0	0	0	0
105372694	0	0	0	0	0	0	0	0	0	0	0
140731	0	0	0	1	0	0	0	0	0	0	0
55370	64	94	62	83	84	9	100	76	57	13	54
57403	512	606	367	558	739	132	558	349	374	189	291
9217	343	552	356	517	566	136	533	240	351	144	233
164284	0	0	0	1	0	0	0	0	0	0	0
149773	1	0	0	0	1	0	0	0	0	0	1
79160	0	0	0	0	0	0	1	0	0	0	0
107985410	0	1	0	0	1	0	0	2	0	0	0
100534593	347	636	578	768	1164	187	737	519	668	201	373
8675	873	1436	1228	1473	2182	405	1504	946	1042	467	984
79716	175	307	306	413	700	114	426	322	404	117	139
105372695	0	0	0	0	0	0	0	0	0	0	0
407022	0	0	0	0	0	0	0	0	2	0	0
100126296	0	0	0	0	0	0	0	0	0	0	0
149775	0	1	0	1	1	0	0	0	0	0	1
2778	9084	11530	16861	14214	13703	4137	14683	7953	8455	6781	3341
101927932	2	0	0	0	2	0	5	0	1	0	0
107985382	0	0	0	0	0	0	0	0	0	0	1
51497	439	636	417	638	624	237	825	385	349	280	309
1522	3599	5103	2618	5841	5730	1641	5034	2947	3323	1829	1401
81027	1964	2030	1453	2123	1739	1233	4202	2026	1398	973	229
514	1401	1665	1474	1813	2246	887	1977	1162	1417	1319	1089
100533975	1061	1427	1210	1487	1918	662	1151	730	1278	1187	1091
51012	200	287	201	251	375	86	217	132	197	119	167
128611	332	611	371	571	926	128	581	368	336	189	302
107985389	1	0	0	1	0	0	0	0	0	0	0
1908	1	1	5	3	7	2	1	5	1	0	0
105372696	0	0	0	0	0	0	0	0	0	0	0
116154	5	0	1	18	1	2	5	3	2	1	2
107985430	0	0	0	0	0	0	0	0	0	0	0
100506384	0	0	0	0	0	0	0	0	0	0	0
10388	21	28	38	49	64	9	29	22	19	5	16
63939	365	513	317	360	499	73	363	193	225	83	153
5509	272	335	251	393	441	61	336	201	234	94	143
60437	21	37	21	33	32	4	31	14	26	12	29
284756	13	36	22	19	47	5	27	13	21	6	19
107985429	0	0	0	0	0	0	0	0	0	0	0
729296	3	3	1	5	7	1	6	2	1	0	0
284757	6	21	16	20	27	7	21	12	14	9	5
105372698	2	41	23	17	63	0	27	20	38	3	17
693231	0	0	0	0	0	0	0	0	0	0	1
105372697	1	5	1	1	3	1	3	1	0	1	2
101928048	0	0	0	0	0	0	0	1	0	0	0
100616362	0	0	0	0	0	0	0	0	0	0	0
100616440	0	0	0	0	0	0	0	0	0	0	0
105372699	0	0	0	0	0	0	0	0	0	0	0
105372700	0	0	0	0	0	0	0	0	0	0	0
100506470	0	0	0	0	0	0	0	0	0	0	0
105372701	0	0	0	0	0	0	0	0	0	0	0
1002	7	5	6	6	16	31	13	4	8	5	3
105372703	0	0	0	0	0	0	0	0	0	0	0
100128310	5	9	1	5	19	12	8	7	18	7	13
100302168	0	0	0	0	0	0	0	0	0	0	0
6874	220	298	189	265	353	57	335	185	159	60	93
105372704	4	4	4	3	6	3	9	2	3	0	10
100422838	0	0	0	0	0	0	0	0	0	0	0
105372705	5	3	0	2	4	1	8	3	2	5	1
105372706	2	7	0	4	1	0	0	1	0	2	1
149986	426	683	416	601	758	167	717	324	374	188	247
5688	644	1176	716	1117	1635	396	796	524	799	709	881
26039	86	183	120	141	234	33	165	97	90	35	97
26164	286	539	303	473	500	167	484	286	312	220	283
11255	1	0	1	2	3	0	1	1	1	1	1
105369209	0	0	2	2	2	1	0	1	1	3	0
9885	1031	1416	943	1541	1324	263	1238	765	1024	374	537
11047	521	919	513	896	1065	323	855	458	614	470	350
105372707	13	28	15	31	52	11	33	26	30	13	14
3911	9	37	30	32	127	8	62	31	15	1	21
100616340	0	0	0	0	0	0	0	1	0	0	0
101928158	0	0	0	1	2	0	1	0	0	0	0
105372708	2	5	1	1	1	0	2	0	1	0	9
6227	1438	2536	1796	1961	3444	1383	1805	1036	2139	2941	4268
81928	113	192	97	143	205	22	167	99	82	39	44
105372709	7	8	9	14	17	5	14	8	2	7	13
140893	0	0	0	0	0	0	0	0	0	0	0
105372710	0	0	0	0	0	0	0	0	0	0	0
140628	0	0	0	0	0	0	0	0	0	0	0
105372711	0	0	0	0	0	0	2	0	0	0	0
105376995	6	13	6	8	20	14	25	15	17	31	3
253868	0	0	0	0	4	0	0	0	0	0	0
128826	0	0	0	0	0	0	0	0	0	0	0
406904	0	0	0	0	0	0	0	0	0	0	0
406923	0	0	0	0	0	0	0	0	0	0	0
105372712	7	2	2	7	9	1	7	7	10	3	8
28231	12	11	9	11	14	3	3	5	1	3	7
101928465	181	206	128	188	248	77	237	99	119	123	94
100127888	2	1	0	1	1	0	1	1	0	0	1
4923	21	6	37	16	12	14	46	27	22	20	9
107987285	0	1	8	10	3	4	3	3	7	5	2
100652730	2	1	3	0	1	2	6	0	4	2	9
105372716	1	4	1	0	2	0	1	2	1	0	1
55257	108	192	128	185	258	58	183	92	171	95	146
101409261	2	3	2	5	5	0	2	1	3	1	1
11054	1172	1679	1118	2436	2076	622	1505	1049	1293	579	585
1299	100	53	75	109	43	34	40	61	82	3	39
10732	93	180	143	116	194	37	135	79	93	76	111
100132911	7	9	11	15	16	4	14	9	5	3	9
105372717	5	8	5	7	11	1	7	3	4	4	4
11083	914	1416	999	1242	1581	325	1353	723	810	398	922
109623463	0	0	0	0	0	0	0	0	0	0	0
54994	698	1192	724	919	1137	344	1095	495	600	461	468
63910	51	103	136	142	398	66	177	68	81	47	95
128408	0	0	0	0	0	0	0	0	0	0	0
63930	0	0	0	0	0	0	0	0	0	0	0
105372718	2	2	0	4	1	0	0	0	0	0	0
100144596	0	0	0	0	0	0	0	0	0	0	0
100144597	0	0	0	0	0	0	0	0	0	0	0
768097	10	7	3	2	4	1	9	0	2	5	4
768096	23	37	25	22	45	13	39	6	13	27	31
105372719	0	0	0	0	0	0	0	0	0	0	0
105376996	0	0	0	0	0	0	0	0	0	0	0
406909	0	0	0	0	0	0	0	0	0	0	0
54915	407	701	404	572	746	145	742	315	387	184	292
79444	0	1	0	1	0	0	1	0	0	0	0
100423014	0	0	0	0	0	0	0	0	0	0	0
128414	0	0	1	0	0	0	0	0	0	0	0
100192386	0	0	0	0	0	0	0	0	0	0	0
55738	502	941	722	1004	1540	383	1150	655	683	485	503
100422945	0	0	0	0	1	0	0	0	0	0	0
57642	0	0	1	0	0	0	0	0	1	0	0
1137	1	1	0	0	0	0	0	0	0	0	0
100130587	0	0	0	0	0	0	0	0	0	0	0
3785	0	0	0	2	0	0	0	0	0	1	1
105372724	0	0	0	0	0	0	0	0	0	0	0
105372721	0	0	0	0	0	0	0	0	0	0	0
105372720	0	0	0	0	0	0	0	0	0	0	0
1917	4	7	3	12	9	2	23	12	1	6	2
105372725	1	2	4	0	1	0	1	2	1	1	1
102723814	0	11	6	2	18	3	13	5	1	0	5
79144	1070	1599	906	1174	2040	915	1529	874	544	1828	667
5753	6	16	20	22	34	4	27	10	9	8	11
6725	1	3	5	1	3	0	7	2	1	0	1
79025	0	5	8	4	18	5	14	5	8	6	7
85441	991	931	953	2669	1587	275	1135	775	780	338	359
26205	330	562	305	491	662	181	508	276	339	142	236
100505771	81	144	145	134	347	74	224	85	124	127	107
50861	356	756	486	465	803	302	893	348	404	448	444
105372726	1	6	0	3	7	0	5	1	1	1	5
100533107	62	113	85	117	219	42	139	93	80	51	58
51750	65	127	100	131	240	43	157	98	84	50	72
8771	3	8	2	5	16	2	5	4	5	4	5
10139	284	653	390	494	735	254	615	273	351	327	253
84619	345	569	348	579	794	210	598	306	364	243	280
54923	400	981	668	794	1310	628	749	468	655	830	878
56731	261	579	409	523	879	325	539	334	423	377	381
140685	40	53	55	52	85	24	72	35	39	27	33
101928604	0	0	0	0	0	0	0	0	0	0	1
100128998	0	0	0	0	0	0	0	0	0	0	0
140701	32	61	30	55	86	34	54	32	41	19	26
112268269	18	44	15	37	62	8	39	13	23	33	23
7165	1559	2605	1598	2517	2605	645	2017	1456	2047	1001	1046
80331	1680	2628	1390	2830	2667	576	2431	1423	1639	711	821
100126329	0	0	0	2	0	0	0	0	0	0	0
100126339	0	0	0	0	0	0	0	0	0	0	0
100126352	0	0	0	0	0	0	0	0	0	0	0
100126330	0	1	0	0	1	0	0	0	0	0	1
103504732	1	0	0	0	0	0	0	0	0	0	0
54963	179	358	246	310	542	115	426	196	180	173	195
100302137	1	1	1	2	4	1	2	3	1	1	1
693232	1	2	2	8	4	2	7	5	2	1	3
100113386	4	19	14	20	21	6	17	11	8	4	10
57473	204	310	198	258	357	124	351	147	160	90	121
140700	64	100	82	104	178	54	129	64	92	55	50
24148	1185	2828	937	1481	1765	459	1891	858	894	533	576
284739	1	3	2	2	8	2	2	6	5	6	0
6919	56	147	73	87	157	49	131	87	90	84	77
54345	0	3	0	0	0	0	0	0	0	0	0
10287	1541	2178	1442	2616	2747	800	1717	1175	1785	982	1179
102466741	5	9	7	7	7	5	6	5	2	1	4
4987	227	248	170	282	315	70	310	176	231	122	110
198437	0	2	2	1	2	1	1	1	0	0	4
2832	0	0	0	0	0	0	0	0	0	0	0
105372727	0	0	0	0	0	0	1	0	0	0	0
4661	1	0	0	2	0	0	1	0	0	0	0
55251	513	953	533	564	851	146	610	274	440	230	523
140849	5	7	6	5	5	1	2	4	3	1	3
105379484	1	3	5	2	5	1	3	2	1	2	4
102723996	86	147	88	109	104	43	125	66	35	48	64
105372832	5	10	7	4	7	1	7	2	1	1	4
105372831	1	7	2	3	7	2	5	2	1	0	1
107987292	13	50	26	29	68	6	30	18	17	16	30
101928576	12	9	11	20	26	8	13	8	9	8	17
102724023	248	467	244	434	558	136	455	219	266	205	228
102724159	134	230	138	240	369	56	259	132	144	70	99
102724200	274	427	261	377	525	113	403	204	221	85	187
105379487	0	0	0	0	0	0	0	0	0	0	0
105379488	0	0	0	0	0	0	0	0	0	0	0
105379489	0	0	0	0	0	0	0	0	0	0	0
102724219	2	5	2	5	8	1	10	2	3	0	1
107987309	0	0	0	0	0	0	0	0	0	0	0
102724334	50	67	40	42	55	31	60	25	43	49	23
105379490	0	2	0	0	0	1	0	0	2	2	0
102724354	0	0	0	0	0	0	0	0	0	0	0
102724370	0	0	0	0	1	0	1	0	0	0	0
102724398	0	1	1	0	1	0	0	1	0	0	0
107985506	0	0	0	0	0	0	0	0	0	0	0
102724428	47	80	48	57	103	24	94	33	30	14	38
107987288	2	4	2	2	2	0	4	1	2	3	0
107987289	3	5	3	3	9	2	3	2	3	2	2
102724701	4	8	3	9	13	1	11	3	8	1	2
105379491	0	0	0	0	0	0	0	0	0	0	0
102724843	12	6	4	9	12	3	15	5	8	1	2
105379493	2	0	0	1	2	0	1	1	1	0	1
107987290	0	0	0	1	0	0	1	0	1	0	0
102724560	12	5	45	4	4	1	16	7	10	0	10
102724594	335	462	328	478	585	148	443	224	309	237	280
106780825	0	0	0	0	1	0	0	1	0	1	0
102724652	0	0	0	0	0	0	0	0	0	0	0
105379497	0	0	0	0	0	0	0	0	0	0	0
110091777	7	10	3	4	9	3	6	3	6	2	5
102466252	0	0	0	0	0	0	0	0	0	0	0
105379499	1	1	0	0	3	0	1	1	0	0	1
105379501	0	0	0	0	0	0	0	0	0	0	0
105379502	0	0	0	0	0	0	0	0	0	0	0
105379503	0	0	0	0	0	0	0	0	0	0	0
102724951	2	4	2	6	8	1	9	3	4	0	1
107987308	0	0	0	0	0	0	0	0	0	0	0
102723360	2	6	3	7	11	1	10	2	8	0	1
102723553	46	66	45	44	82	21	55	25	32	45	67
102723451	5	5	7	4	8	0	5	4	1	1	5
105379504	7	7	5	4	13	2	8	3	3	1	3
102723475	10	18	3	19	21	8	22	15	17	5	6
105379505	0	0	0	1	1	0	0	1	0	0	2
102465433	0	0	0	0	0	0	0	0	0	0	0
109864279	18010	12532	10707	11614	15812	6935	7619	5685	6609	15308	10562
100500862	0	0	0	0	0	0	0	0	0	0	0
109864280	3502	2470	2152	2638	3157	2465	1661	1477	1771	2912	1989
109864281	35	32	22	20	81	27	18	7	22	28	22
109864282	14465	10006	8521	8941	12543	4408	5930	4193	4808	12350	8498
105379506	10	18	9	13	21	3	16	10	9	5	6
107987293	1	2	1	1	4	1	3	1	2	1	1
102723570	1	2	1	0	2	1	1	0	1	0	1
103504727	0	0	0	0	0	0	0	0	0	0	0
103504739	0	0	0	0	0	0	0	0	0	0	0
109910379	17295	11964	10239	11109	15059	6615	7314	5459	6287	14647	10067
109910380	3507	2465	2163	2669	3151	2448	1656	1488	1766	2929	1998
109910381	37	31	21	21	88	28	15	8	20	28	20
109910382	13742	9445	8041	8404	11787	4105	5632	3955	4493	11673	7995
112268284	1929	1309	1122	1216	1646	658	734	585	695	1678	1143
105379508	10	17	9	13	21	3	17	10	8	4	6
102723584	1	2	1	0	2	1	1	0	1	0	1
103504733	0	0	0	0	0	0	0	0	0	0	0
106631777	18232	12622	10835	11786	15958	6986	7679	5757	6646	15503	10615
113218488	0	0	0	0	0	0	0	0	0	0	0
106631781	3498	2440	2147	2669	3143	2449	1655	1487	1754	2909	1978
106632260	36	32	24	20	83	30	17	8	21	30	20
106632264	14686	10126	8652	9082	12693	4476	5997	4254	4861	12547	8564
105379507	10	17	9	13	21	3	18	10	8	5	6
107987294	1	2	1	1	4	1	3	1	2	1	1
102723603	2	3	1	0	2	1	1	0	1	0	1
105372730	0	0	0	0	1	0	0	0	0	1	0
103504731	0	0	0	0	0	0	0	0	0	0	0
113218501	0	0	0	0	0	0	0	0	0	0	0
101927615	0	0	0	1	2	0	1	1	0	1	1
100132288	32	91	14	36	76	11	29	6	50	2	12
101930100	2	2	0	1	0	0	0	0	0	0	2
101927345	1	2	0	0	1	0	0	0	1	0	2
105379511	1	1	0	0	1	0	0	0	1	0	1
105379514	0	0	0	0	0	0	0	0	0	0	0
105379513	0	0	0	0	0	0	0	0	0	0	0
441058	0	0	0	0	0	0	0	0	0	0	0
105372734	0	0	0	0	0	0	0	0	0	0	0
105372733	3	4	4	2	6	2	2	1	2	4	3
85319	6	7	3	6	2	1	4	2	7	1	3
105378260	8	10	3	7	2	0	7	2	4	0	3
7179	1	2	1	1	3	1	2	0	0	0	2
149992	0	0	0	0	0	0	0	0	0	0	0
100423018	0	0	0	0	0	0	0	0	0	0	0
102724188	0	0	0	0	0	0	0	0	0	0	0
317754	0	0	0	0	0	0	0	0	0	0	0
100423008	0	0	0	0	0	0	0	0	0	0	0
107985482	0	0	0	0	0	0	0	0	0	0	0
112268283	0	0	0	0	0	0	0	0	0	0	0
103504736	0	0	0	0	0	0	0	0	0	0	0
54055	12	4	9	23	22	23	63	4	30	10	20
110091776	1	2	1	2	0	1	5	1	2	2	1
391267	2	1	2	0	2	2	1	0	0	0	0
105377134	0	0	0	1	0	0	0	0	2	0	2
149998	0	0	0	0	0	0	0	0	0	0	0
54033	18	11	34	20	30	4	18	8	9	6	19
150000	23	10	110	49	42	29	55	30	55	124	17
6782	215	321	255	244	324	50	246	116	153	100	166
105369304	1	2	2	1	1	0	1	0	0	0	0
64092	441	597	418	581	654	104	516	254	353	204	307
100874190	0	0	0	0	0	0	0	0	0	0	0
388813	0	1	0	0	0	0	0	0	0	0	0
105372738	0	0	0	0	0	0	0	0	0	0	0
107987295	15	15	13	17	17	1	10	6	15	4	3
8204	413	449	196	342	359	76	357	151	169	46	133
107985483	0	0	0	0	0	0	0	0	0	0	0
105369292	0	0	0	0	0	0	0	0	0	0	0
101927745	0	1	2	4	0	0	0	0	1	0	0
105369302	0	0	0	0	0	0	1	0	0	0	0
29761	833	879	701	1071	1023	124	828	439	544	180	314
112268281	0	0	0	0	0	0	0	0	0	0	0
388815	1	0	1	0	0	0	0	0	0	0	2
109617014	0	0	0	0	0	0	0	0	0	0	0
112268282	0	0	0	0	0	0	0	0	0	0	0
407055	0	0	0	0	0	0	0	0	0	0	0
406885	0	0	0	0	0	0	0	0	0	0	0
406912	0	0	0	0	0	0	0	0	0	0	0
105372740	0	0	0	0	0	0	0	0	0	0	0
107985511	0	0	0	0	0	0	0	0	0	0	0
100505929	0	0	0	0	0	0	0	0	0	0	0
100189284	0	0	0	0	0	0	0	0	0	0	0
1525	12	22	16	17	19	3	22	10	13	14	14
10950	12	43	18	32	48	6	31	22	19	20	22
110806272	0	1	0	1	1	1	2	1	1	0	1
105372741	0	0	0	0	0	0	0	0	0	0	0
246312	1	3	4	1	1	0	1	3	0	0	2
54149	278	405	285	322	229	71	264	159	246	95	180
140578	2	5	2	3	2	0	6	2	2	0	0
54075	0	0	0	0	0	0	0	0	0	1	0
107987296	0	0	0	0	0	0	0	0	0	0	0
5651	0	3	1	0	2	1	0	1	0	0	1
101927797	1	1	0	1	1	0	1	1	0	0	1
100422920	0	0	0	0	0	0	0	0	0	0	0
107985490	0	0	0	0	0	0	0	0	0	0	0
105372746	0	0	0	0	0	0	0	0	0	0	0
105372745	0	0	0	0	0	0	0	0	0	0	0
111216285	0	0	1	1	0	2	0	0	1	0	0
387486	0	0	0	0	0	0	0	0	0	0	0
4685	2	1	0	2	0	0	1	1	0	0	0
378828	0	0	0	0	0	0	0	0	0	0	0
101927821	0	0	0	0	0	0	0	0	0	0	0
101927843	0	0	0	0	0	0	0	0	0	0	0
54143	0	0	0	0	0	0	0	0	0	0	0
107985508	0	0	0	0	0	0	0	0	0	0	0
107985509	0	0	0	0	0	0	0	0	0	0	0
107985494	0	0	0	0	0	0	0	0	0	0	0
102466967	0	0	0	0	0	0	0	0	0	0	0
266917	0	0	0	0	0	0	0	0	0	0	0
105372747	0	0	0	0	0	0	0	0	0	0	0
107985512	0	0	0	0	0	0	0	0	0	0	0
105372749	0	0	0	0	0	0	0	0	0	0	0
105372750	0	0	0	0	0	0	0	0	0	0	0
101927869	0	0	0	0	0	0	0	0	0	0	0
105372751	9	9	5	8	15	4	6	6	7	1	8
339622	0	0	0	0	0	0	0	0	0	0	0
107985516	0	0	0	0	0	0	0	0	0	0	0
54072	0	0	0	0	2	0	0	0	0	1	0
